order_id,item_id,product_id,quantity,list_price_x,discount,timestamp_x,source_x,Exchange Rate,list_price_egp,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,timestamp_y,source_y,late_delivery,latency_days,weekend,Unnamed: 0,product_name,brand_id,category_id,model_year,list_price_y,timestamp,source
639,2,73,1,749.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,35895.657634849995,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,75,Sun Bicycles Brickell Tandem 7 - 2017,7,3,2017,749.99,2024-04-28 17:44:44.813359,DataLake
639,3,72,1,619.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,29673.66068485,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,74,Sun Bicycles Biscayne Tandem 7 - 2017,7,3,2017,619.99,2024-04-28 17:44:44.813359,DataLake
639,4,61,2,4999.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,239307.09638485,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,63,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-28 17:44:44.813359,DataLake
640,1,106,2,449.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,21537.20313485,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,111,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-28 17:44:44.813359,DataLake
640,2,32,1,469.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,34,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-28 17:44:44.813359,DataLake
640,3,30,1,999.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,32,Surly Ice Cream Truck Frameset - 2017,8,6,2017,999.99,2024-04-28 17:44:44.813359,DataLake
640,4,76,2,299.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,78,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,299.99,2024-04-28 17:44:44.813359,DataLake
640,5,109,2,416.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,19957.77313985,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database,False,,False,114,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-28 17:44:44.813359,DataLake
641,1,15,1,529.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,25366.12433485,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2024-04-28 18:26:13.902926,Database,False,,True,14,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-28 17:44:44.813359,DataLake
641,2,62,1,3499.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,167514.82388485,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2024-04-28 18:26:13.902926,Database,False,,True,64,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-28 17:44:44.813359,DataLake
641,3,64,1,489.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,23451.66373485,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2024-04-28 18:26:13.902926,Database,False,,True,66,Electra Townie Original 7D - 2017,1,3,2017,489.99,2024-04-28 17:44:44.813359,DataLake
642,1,68,2,449.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,21537.20313485,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,70,Sun Bicycles Cruz 3 - 2017,7,3,2017,449.99,2024-04-28 17:44:44.813359,DataLake
643,1,53,1,749.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,35895.657634849995,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,2024-04-28 18:26:13.902926,Database,True,2.0,False,55,Surly Ogre Frameset - 2017,8,7,2017,749.99,2024-04-28 17:44:44.813359,DataLake
644,1,9,1,2999.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,143584.06638484998,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,8,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 17:44:44.813359,DataLake
645,1,99,1,299.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,101,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,2024-04-28 17:44:44.813359,DataLake
645,2,42,2,2299.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,110081.00588485,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,44,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2299.99,2024-04-28 17:44:44.813359,DataLake
645,3,6,1,469.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,5,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 17:44:44.813359,DataLake
645,4,47,2,5299.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,253665.55088485,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,49,Trek Remedy 9.8 - 2017,9,6,2017,5299.99,2024-04-28 17:44:44.813359,DataLake
645,5,21,2,269.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,23,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
646,1,15,2,529.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,25366.12433485,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-04-28 18:26:13.902926,Database,False,,False,14,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-28 17:44:44.813359,DataLake
646,2,4,1,2899.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,138797.91488484998,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-04-28 18:26:13.902926,Database,False,,False,3,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-28 17:44:44.813359,DataLake
646,3,95,1,299.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-04-28 18:26:13.902926,Database,False,,False,97,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,2024-04-28 17:44:44.813359,DataLake
646,4,12,1,549.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-04-28 18:26:13.902926,Database,False,,False,11,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 17:44:44.813359,DataLake
647,1,25,2,499.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,23930.27888485,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,27,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-28 17:44:44.813359,DataLake
647,2,13,1,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,12,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
648,1,24,1,549.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,26,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 17:44:44.813359,DataLake
649,1,97,2,349.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,16751.05163485,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-04-28 18:26:13.902926,Database,True,2.0,False,99,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,2024-04-28 17:44:44.813359,DataLake
649,2,90,1,209.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,10050.43953485,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-04-28 18:26:13.902926,Database,True,2.0,False,92,Trek Precaliber 16 Girls - 2017,9,1,2017,209.99,2024-04-28 17:44:44.813359,DataLake
649,3,11,2,1680.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,80454.72809984999,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-04-28 18:26:13.902926,Database,True,2.0,False,10,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 17:44:44.813359,DataLake
649,4,78,1,647.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,31013.78310485,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-04-28 18:26:13.902926,Database,True,2.0,False,80,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,647.99,2024-04-28 17:44:44.813359,DataLake
650,1,3,1,999.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,2024-04-28 18:26:13.902926,Database,False,,False,2,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-28 17:44:44.813359,DataLake
651,1,79,1,402.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,19287.71192985,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-04-28 18:26:13.902926,Database,False,,False,81,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,402.99,2024-04-28 17:44:44.813359,DataLake
651,2,85,1,329.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,15793.82133485,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-04-28 18:26:13.902926,Database,False,,False,87,Haro Downtown 16 - 2017,2,1,2017,329.99,2024-04-28 17:44:44.813359,DataLake
651,3,102,2,489.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,23451.66373485,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-04-28 18:26:13.902926,Database,False,,False,107,Electra Townie Original 7D - 2017,1,2,2017,489.99,2024-04-28 17:44:44.813359,DataLake
651,4,94,2,249.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,11964.90013485,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-04-28 18:26:13.902926,Database,False,,False,96,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,2024-04-28 17:44:44.813359,DataLake
652,1,102,1,489.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,23451.66373485,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-04-28 18:26:13.902926,Database,False,,False,107,Electra Townie Original 7D - 2017,1,2,2017,489.99,2024-04-28 17:44:44.813359,DataLake
652,2,62,2,3499.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,167514.82388485,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-04-28 18:26:13.902926,Database,False,,False,64,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-28 17:44:44.813359,DataLake
652,3,67,2,250.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,12012.76164985,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-04-28 18:26:13.902926,Database,False,,False,69,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-28 17:44:44.813359,DataLake
652,4,23,1,299.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-04-28 18:26:13.902926,Database,False,,False,25,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 17:44:44.813359,DataLake
652,5,74,1,439.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,21058.58798485,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-04-28 18:26:13.902926,Database,False,,False,76,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,2024-04-28 17:44:44.813359,DataLake
653,1,6,1,469.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-04-28 18:26:13.902926,Database,False,,True,5,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 17:44:44.813359,DataLake
653,2,43,1,5299.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,253665.55088485,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-04-28 18:26:13.902926,Database,False,,True,45,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-28 17:44:44.813359,DataLake
653,3,2,2,749.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,35895.657634849995,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-04-28 18:26:13.902926,Database,False,,True,1,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 17:44:44.813359,DataLake
653,4,80,1,761.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,36469.99581485,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-04-28 18:26:13.902926,Database,False,,True,82,Sun Bicycles Brickell Tandem CB - 2017,7,3,2017,761.99,2024-04-28 17:44:44.813359,DataLake
653,5,88,2,189.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,9093.20923485,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-04-28 18:26:13.902926,Database,False,,True,90,Trek Precaliber 12 Girls - 2017,9,1,2017,189.99,2024-04-28 17:44:44.813359,DataLake
654,1,9,1,2999.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,143584.06638484998,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,8,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 17:44:44.813359,DataLake
654,2,95,1,299.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,97,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,2024-04-28 17:44:44.813359,DataLake
654,3,110,2,470.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,22542.29494985,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,115,Sun Bicycles Drifter 7 - 2017,7,2,2017,470.99,2024-04-28 17:44:44.813359,DataLake
654,4,97,2,349.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,16751.05163485,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,99,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,2024-04-28 17:44:44.813359,DataLake
655,1,67,1,250.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12012.76164985,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,2024-04-28 18:26:13.902926,Database,True,1.0,False,69,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-28 17:44:44.813359,DataLake
656,1,83,1,149.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,7178.74863485,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,85,Trek Boy's Kickster - 2015/2017,9,1,2017,149.99,2024-04-28 17:44:44.813359,DataLake
656,2,22,1,269.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
656,3,33,2,469.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,35,Surly Wednesday Frameset - 2017,8,6,2017,469.99,2024-04-28 17:44:44.813359,DataLake
657,1,52,1,875.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,41926.20852485,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2024-04-28 18:26:13.902926,Database,True,1.0,False,54,Surly Steamroller - 2017,8,7,2017,875.99,2024-04-28 17:44:44.813359,DataLake
657,2,54,2,3199.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,153156.36938484997,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2024-04-28 18:26:13.902926,Database,True,1.0,False,56,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-28 17:44:44.813359,DataLake
658,1,49,2,3499.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,167514.82388485,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,False,,False,51,Trek Domane SL 6 - 2017,9,7,2017,3499.99,2024-04-28 17:44:44.813359,DataLake
658,2,29,1,999.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,False,,False,31,Trek X-Caliber 8 - 2017,9,6,2017,999.99,2024-04-28 17:44:44.813359,DataLake
658,3,9,1,2999.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,143584.06638484998,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,False,,False,8,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 17:44:44.813359,DataLake
659,1,42,2,2299.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,110081.00588485,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,False,,False,44,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2299.99,2024-04-28 17:44:44.813359,DataLake
659,2,39,2,1499.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,71791.79388484999,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,False,,False,41,Trek Stache 5 - 2017,9,6,2017,1499.99,2024-04-28 17:44:44.813359,DataLake
659,3,70,1,659.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,31588.12128485,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,False,,False,72,Electra Amsterdam Original 3i - 2015/2017,1,3,2017,659.99,2024-04-28 17:44:44.813359,DataLake
659,4,61,2,4999.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,239307.09638485,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database,False,,False,63,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-28 17:44:44.813359,DataLake
660,1,30,1,999.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-04-28 18:26:13.902926,Database,False,,False,32,Surly Ice Cream Truck Frameset - 2017,8,6,2017,999.99,2024-04-28 17:44:44.813359,DataLake
660,2,59,2,2599.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,124439.46038484998,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-04-28 18:26:13.902926,Database,False,,False,61,Trek Domane S 5 Disc - 2017,9,7,2017,2599.99,2024-04-28 17:44:44.813359,DataLake
660,3,47,2,5299.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,253665.55088485,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-04-28 18:26:13.902926,Database,False,,False,49,Trek Remedy 9.8 - 2017,9,6,2017,5299.99,2024-04-28 17:44:44.813359,DataLake
660,4,29,2,999.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-04-28 18:26:13.902926,Database,False,,False,31,Trek X-Caliber 8 - 2017,9,6,2017,999.99,2024-04-28 17:44:44.813359,DataLake
661,1,63,2,3499.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,167514.82388485,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,False,65,Trek Boone Race Shop Limited - 2017,9,4,2017,3499.99,2024-04-28 17:44:44.813359,DataLake
661,2,22,2,269.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,False,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
662,1,55,2,2699.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,129225.61188484998,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-28 18:26:13.902926,Database,False,,False,57,Trek Domane S 6 - 2017,9,7,2017,2699.99,2024-04-28 17:44:44.813359,DataLake
662,2,95,2,299.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-28 18:26:13.902926,Database,False,,False,97,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,2024-04-28 17:44:44.813359,DataLake
662,3,102,2,489.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,23451.66373485,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-28 18:26:13.902926,Database,False,,False,107,Electra Townie Original 7D - 2017,1,2,2017,489.99,2024-04-28 17:44:44.813359,DataLake
662,4,22,1,269.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-28 18:26:13.902926,Database,False,,False,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
662,5,106,2,449.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,21537.20313485,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-28 18:26:13.902926,Database,False,,False,111,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-28 17:44:44.813359,DataLake
663,1,41,2,1469.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,70355.94843485,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-04-28 18:26:13.902926,Database,True,1.0,True,43,Haro Shift R3 - 2017,2,6,2017,1469.99,2024-04-28 17:44:44.813359,DataLake
663,2,17,2,429.0,0.2,2024-04-28 18:26:15.337129,Database,47.861515,20532.589935,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-04-28 18:26:13.902926,Database,True,1.0,True,19,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 17:44:44.813359,DataLake
663,3,94,1,249.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,11964.90013485,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-04-28 18:26:13.902926,Database,True,1.0,True,96,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,2024-04-28 17:44:44.813359,DataLake
663,4,71,1,416.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,19957.77313985,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-04-28 18:26:13.902926,Database,True,1.0,True,73,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,2024-04-28 17:44:44.813359,DataLake
663,5,106,1,449.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,21537.20313485,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-04-28 18:26:13.902926,Database,True,1.0,True,111,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-28 17:44:44.813359,DataLake
664,1,52,2,875.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,41926.20852485,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-04-28 18:26:13.902926,Database,False,,True,54,Surly Steamroller - 2017,8,7,2017,875.99,2024-04-28 17:44:44.813359,DataLake
664,2,5,1,1320.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,63224.58269985,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-04-28 18:26:13.902926,Database,False,,True,4,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-28 17:44:44.813359,DataLake
664,3,50,1,5999.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,287168.61138485,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-04-28 18:26:13.902926,Database,False,,True,52,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-28 17:44:44.813359,DataLake
664,4,101,2,339.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,16272.43648485,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-04-28 18:26:13.902926,Database,False,,True,106,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-28 17:44:44.813359,DataLake
664,5,47,1,5299.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,253665.55088485,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-04-28 18:26:13.902926,Database,False,,True,49,Trek Remedy 9.8 - 2017,9,6,2017,5299.99,2024-04-28 17:44:44.813359,DataLake
665,1,58,1,4999.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,239307.09638485,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,True,60,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-28 17:44:44.813359,DataLake
665,2,42,2,2299.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,110081.00588485,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,True,44,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2299.99,2024-04-28 17:44:44.813359,DataLake
665,3,25,2,499.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,23930.27888485,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,True,27,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-28 17:44:44.813359,DataLake
666,1,98,2,489.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,23451.66373485,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,100,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,2024-04-28 17:44:44.813359,DataLake
666,2,39,1,1499.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,71791.79388484999,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,41,Trek Stache 5 - 2017,9,6,2017,1499.99,2024-04-28 17:44:44.813359,DataLake
