order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,timestamp,source
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,2024-04-28 18:26:13.902926,Database
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,2024-04-28 18:26:13.902926,Database
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,2024-04-28 18:26:13.902926,Database
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,2024-04-28 18:26:13.902926,Database
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,2024-04-28 18:26:13.902926,Database
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,2024-04-28 18:26:13.902926,Database
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-04-28 18:26:13.902926,Database
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-04-28 18:26:13.902926,Database
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,2024-04-28 18:26:13.902926,Database
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,2024-04-28 18:26:13.902926,Database
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,2024-04-28 18:26:13.902926,Database
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,2024-04-28 18:26:13.902926,Database
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,2024-04-28 18:26:13.902926,Database
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,2024-04-28 18:26:13.902926,Database
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,2024-04-28 18:26:13.902926,Database
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,2024-04-28 18:26:13.902926,Database
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,2024-04-28 18:26:13.902926,Database
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,2024-04-28 18:26:13.902926,Database
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,2024-04-28 18:26:13.902926,Database
582,32,3,2016-12-04,2016-12-04,,1,2,2024-04-28 18:26:13.902926,Database
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,2024-04-28 18:26:13.902926,Database
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-04-28 18:26:13.902926,Database
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-04-28 18:26:13.902926,Database
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,2024-04-28 18:26:13.902926,Database
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,2024-04-28 18:26:13.902926,Database
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-04-28 18:26:13.902926,Database
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-04-28 18:26:13.902926,Database
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,2024-04-28 18:26:13.902926,Database
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,2024-04-28 18:26:13.902926,Database
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,2024-04-28 18:26:13.902926,Database
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,2024-04-28 18:26:13.902926,Database
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,2024-04-28 18:26:13.902926,Database
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,2024-04-28 18:26:13.902926,Database
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,2024-04-28 18:26:13.902926,Database
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,2024-04-28 18:26:13.902926,Database
598,40,3,2016-12-09,2016-12-09,,1,3,2024-04-28 18:26:13.902926,Database
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,2024-04-28 18:26:13.902926,Database
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,2024-04-28 18:26:13.902926,Database
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,2024-04-28 18:26:13.902926,Database
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,2024-04-28 18:26:13.902926,Database
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,2024-04-28 18:26:13.902926,Database
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,2024-04-28 18:26:13.902926,Database
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,2024-04-28 18:26:13.902926,Database
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,2024-04-28 18:26:13.902926,Database
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,2024-04-28 18:26:13.902926,Database
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,2024-04-28 18:26:13.902926,Database
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2024-04-28 18:26:13.902926,Database
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,2024-04-28 18:26:13.902926,Database
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,2024-04-28 18:26:13.902926,Database
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,2024-04-28 18:26:13.902926,Database
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,2024-04-28 18:26:13.902926,Database
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,2024-04-28 18:26:13.902926,Database
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,2024-04-28 18:26:13.902926,Database
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,2024-04-28 18:26:13.902926,Database
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,2024-04-28 18:26:13.902926,Database
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,2024-04-28 18:26:13.902926,Database
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,2024-04-28 18:26:13.902926,Database
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,2024-04-28 18:26:13.902926,Database
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,2024-04-28 18:26:13.902926,Database
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,2024-04-28 18:26:13.902926,Database
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,2024-04-28 18:26:13.902926,Database
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,2024-04-28 18:26:13.902926,Database
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,2024-04-28 18:26:13.902926,Database
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,2024-04-28 18:26:13.902926,Database
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,2024-04-28 18:26:13.902926,Database
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,2024-04-28 18:26:13.902926,Database
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,2024-04-28 18:26:13.902926,Database
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,2024-04-28 18:26:13.902926,Database
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,2024-04-28 18:26:13.902926,Database
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2024-04-28 18:26:13.902926,Database
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,2024-04-28 18:26:13.902926,Database
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,2024-04-28 18:26:13.902926,Database
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,2024-04-28 18:26:13.902926,Database
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,2024-04-28 18:26:13.902926,Database
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,2024-04-28 18:26:13.902926,Database
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,2024-04-28 18:26:13.902926,Database
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-04-28 18:26:13.902926,Database
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2024-04-28 18:26:13.902926,Database
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,2024-04-28 18:26:13.902926,Database
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,2024-04-28 18:26:13.902926,Database
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-04-28 18:26:13.902926,Database
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-04-28 18:26:13.902926,Database
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2024-04-28 18:26:13.902926,Database
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,2024-04-28 18:26:13.902926,Database
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-04-28 18:26:13.902926,Database
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,2024-04-28 18:26:13.902926,Database
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-04-28 18:26:13.902926,Database
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-04-28 18:26:13.902926,Database
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-04-28 18:26:13.902926,Database
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-04-28 18:26:13.902926,Database
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,2024-04-28 18:26:13.902926,Database
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2024-04-28 18:26:13.902926,Database
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-04-28 18:26:13.902926,Database
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-04-28 18:26:13.902926,Database
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2024-04-28 18:26:13.902926,Database
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-04-28 18:26:13.902926,Database
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-04-28 18:26:13.902926,Database
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-04-28 18:26:13.902926,Database
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2024-04-28 18:26:13.902926,Database
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2024-04-28 18:26:13.902926,Database
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,2024-04-28 18:26:13.902926,Database
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,2024-04-28 18:26:13.902926,Database
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,2024-04-28 18:26:13.902926,Database
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,2024-04-28 18:26:13.902926,Database
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,2024-04-28 18:26:13.902926,Database
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,2024-04-28 18:26:13.902926,Database
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,2024-04-28 18:26:13.902926,Database
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,2024-04-28 18:26:13.902926,Database
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-04-28 18:26:13.902926,Database
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,2024-04-28 18:26:13.902926,Database
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-04-28 18:26:13.902926,Database
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,2024-04-28 18:26:13.902926,Database
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,2024-04-28 18:26:13.902926,Database
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,2024-04-28 18:26:13.902926,Database
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,2024-04-28 18:26:13.902926,Database
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,2024-04-28 18:26:13.902926,Database
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,2024-04-28 18:26:13.902926,Database
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,2024-04-28 18:26:13.902926,Database
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,2024-04-28 18:26:13.902926,Database
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,2024-04-28 18:26:13.902926,Database
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,2024-04-28 18:26:13.902926,Database
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-04-28 18:26:13.902926,Database
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-04-28 18:26:13.902926,Database
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,2024-04-28 18:26:13.902926,Database
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,2024-04-28 18:26:13.902926,Database
692,2,3,2017-02-05,2017-02-05,,1,3,2024-04-28 18:26:13.902926,Database
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,2024-04-28 18:26:13.902926,Database
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,2024-04-28 18:26:13.902926,Database
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,2024-04-28 18:26:13.902926,Database
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,2024-04-28 18:26:13.902926,Database
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,2024-04-28 18:26:13.902926,Database
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,2024-04-28 18:26:13.902926,Database
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,2024-04-28 18:26:13.902926,Database
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,2024-04-28 18:26:13.902926,Database
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,2024-04-28 18:26:13.902926,Database
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,2024-04-28 18:26:13.902926,Database
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,2024-04-28 18:26:13.902926,Database
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,2024-04-28 18:26:13.902926,Database
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,2024-04-28 18:26:13.902926,Database
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,2024-04-28 18:26:13.902926,Database
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,2024-04-28 18:26:13.902926,Database
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,2024-04-28 18:26:13.902926,Database
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,2024-04-28 18:26:13.902926,Database
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,2024-04-28 18:26:13.902926,Database
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,2024-04-28 18:26:13.902926,Database
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,2024-04-28 18:26:13.902926,Database
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,2024-04-28 18:26:13.902926,Database
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,2024-04-28 18:26:13.902926,Database
715,12,3,2017-02-15,2017-02-15,,2,6,2024-04-28 18:26:13.902926,Database
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,2024-04-28 18:26:13.902926,Database
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,2024-04-28 18:26:13.902926,Database
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,2024-04-28 18:26:13.902926,Database
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,2024-04-28 18:26:13.902926,Database
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,2024-04-28 18:26:13.902926,Database
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,2024-04-28 18:26:13.902926,Database
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,2024-04-28 18:26:13.902926,Database
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,2024-04-28 18:26:13.902926,Database
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,2024-04-28 18:26:13.902926,Database
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,2024-04-28 18:26:13.902926,Database
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,2024-04-28 18:26:13.902926,Database
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,2024-04-28 18:26:13.902926,Database
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,2024-04-28 18:26:13.902926,Database
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,2024-04-28 18:26:13.902926,Database
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,2024-04-28 18:26:13.902926,Database
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,2024-04-28 18:26:13.902926,Database
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,2024-04-28 18:26:13.902926,Database
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,2024-04-28 18:26:13.902926,Database
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,2024-04-28 18:26:13.902926,Database
735,20,3,2017-02-27,2017-02-27,,3,9,2024-04-28 18:26:13.902926,Database
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,2024-04-28 18:26:13.902926,Database
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,2024-04-28 18:26:13.902926,Database
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,2024-04-28 18:26:13.902926,Database
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-04-28 18:26:13.902926,Database
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-04-28 18:26:13.902926,Database
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,2024-04-28 18:26:13.902926,Database
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,2024-04-28 18:26:13.902926,Database
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,2024-04-28 18:26:13.902926,Database
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,2024-04-28 18:26:13.902926,Database
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,2024-04-28 18:26:13.902926,Database
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,2024-04-28 18:26:13.902926,Database
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,2024-04-28 18:26:13.902926,Database
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,2024-04-28 18:26:13.902926,Database
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,2024-04-28 18:26:13.902926,Database
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,2024-04-28 18:26:13.902926,Database
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,2024-04-28 18:26:13.902926,Database
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,2024-04-28 18:26:13.902926,Database
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,2024-04-28 18:26:13.902926,Database
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,2024-04-28 18:26:13.902926,Database
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,2024-04-28 18:26:13.902926,Database
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,2024-04-28 18:26:13.902926,Database
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,2024-04-28 18:26:13.902926,Database
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,2024-04-28 18:26:13.902926,Database
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,2024-04-28 18:26:13.902926,Database
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,2024-04-28 18:26:13.902926,Database
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,2024-04-28 18:26:13.902926,Database
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,2024-04-28 18:26:13.902926,Database
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,2024-04-28 18:26:13.902926,Database
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,2024-04-28 18:26:13.902926,Database
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,2024-04-28 18:26:13.902926,Database
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,2024-04-28 18:26:13.902926,Database
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,2024-04-28 18:26:13.902926,Database
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,2024-04-28 18:26:13.902926,Database
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,2024-04-28 18:26:13.902926,Database
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,2024-04-28 18:26:13.902926,Database
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,2024-04-28 18:26:13.902926,Database
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,2024-04-28 18:26:13.902926,Database
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,2024-04-28 18:26:13.902926,Database
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,2024-04-28 18:26:13.902926,Database
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,2024-04-28 18:26:13.902926,Database
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,2024-04-28 18:26:13.902926,Database
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,2024-04-28 18:26:13.902926,Database
778,56,3,2017-03-15,2017-03-15,,3,9,2024-04-28 18:26:13.902926,Database
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,2024-04-28 18:26:13.902926,Database
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,2024-04-28 18:26:13.902926,Database
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,2024-04-28 18:26:13.902926,Database
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,2024-04-28 18:26:13.902926,Database
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,2024-04-28 18:26:13.902926,Database
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,2024-04-28 18:26:13.902926,Database
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,2024-04-28 18:26:13.902926,Database
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,2024-04-28 18:26:13.902926,Database
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,2024-04-28 18:26:13.902926,Database
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,2024-04-28 18:26:13.902926,Database
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,2024-04-28 18:26:13.902926,Database
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,2024-04-28 18:26:13.902926,Database
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,2024-04-28 18:26:13.902926,Database
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,2024-04-28 18:26:13.902926,Database
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,2024-04-28 18:26:13.902926,Database
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,2024-04-28 18:26:13.902926,Database
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,2024-04-28 18:26:13.902926,Database
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,2024-04-28 18:26:13.902926,Database
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,2024-04-28 18:26:13.902926,Database
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,2024-04-28 18:26:13.902926,Database
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,2024-04-28 18:26:13.902926,Database
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,2024-04-28 18:26:13.902926,Database
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,2024-04-28 18:26:13.902926,Database
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,2024-04-28 18:26:13.902926,Database
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,2024-04-28 18:26:13.902926,Database
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,2024-04-28 18:26:13.902926,Database
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,2024-04-28 18:26:13.902926,Database
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,2024-04-28 18:26:13.902926,Database
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,2024-04-28 18:26:13.902926,Database
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,2024-04-28 18:26:13.902926,Database
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,2024-04-28 18:26:13.902926,Database
810,153,3,2017-04-01,2017-04-01,,3,8,2024-04-28 18:26:13.902926,Database
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,2024-04-28 18:26:13.902926,Database
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,2024-04-28 18:26:13.902926,Database
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,2024-04-28 18:26:13.902926,Database
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,2024-04-28 18:26:13.902926,Database
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,2024-04-28 18:26:13.902926,Database
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,2024-04-28 18:26:13.902926,Database
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,2024-04-28 18:26:13.902926,Database
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,2024-04-28 18:26:13.902926,Database
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,2024-04-28 18:26:13.902926,Database
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,2024-04-28 18:26:13.902926,Database
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,2024-04-28 18:26:13.902926,Database
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,2024-04-28 18:26:13.902926,Database
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,2024-04-28 18:26:13.902926,Database
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,2024-04-28 18:26:13.902926,Database
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,2024-04-28 18:26:13.902926,Database
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,2024-04-28 18:26:13.902926,Database
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,2024-04-28 18:26:13.902926,Database
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,2024-04-28 18:26:13.902926,Database
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,2024-04-28 18:26:13.902926,Database
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,2024-04-28 18:26:13.902926,Database
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-04-28 18:26:13.902926,Database
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-04-28 18:26:13.902926,Database
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,2024-04-28 18:26:13.902926,Database
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,2024-04-28 18:26:13.902926,Database
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,2024-04-28 18:26:13.902926,Database
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,2024-04-28 18:26:13.902926,Database
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,2024-04-28 18:26:13.902926,Database
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,2024-04-28 18:26:13.902926,Database
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,2024-04-28 18:26:13.902926,Database
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,2024-04-28 18:26:13.902926,Database
